iter	Passed	Remaining
1594	4243	48967
1595	4245	48955
1596	4247	48943
1597	4249	48932
1598	4251	48925
1599	4254	48922
1600	4256	48916
1601	4258	48908
1602	4260	48897
1603	4263	48892
1604	4264	48875
1605	4266	48869
1606	4269	48870
1607	4272	48864
1608	4274	48854
1609	4276	48844
1610	4278	48835
1611	4280	48827
1612	4283	48830
1613	4287	48837
1614	4290	48838
1615	4292	48838
1616	4296	48847
1617	4299	48846
1618	4302	48848
1619	4306	48855
1620	4309	48860
1621	4312	48865
1622	4315	48864
1623	4317	48858
1624	4320	48852
1625	4322	48850
1626	4325	48840
1627	4327	48836
1628	4329	48831
1629	4332	48823
1630	4335	48823
1631	4337	48815
1632	4339	48806
1633	4342	48808
1634	4344	48803
1635	4347	48797
1636	4349	48795
1637	4352	48788
1638	4354	48786
1639	4357	48779
1640	4359	48775
1641	4361	48766
1642	4364	48766
1643	4367	48762
1644	4369	48757
1645	4371	48750
1646	4374	48748
1647	4377	48746
1648	4379	48740
1649	4382	48733
1650	4384	48725
1651	4386	48721
1652	4389	48719
1653	4391	48714
1654	4394	48705
1655	4396	48698
1656	4398	48692
1657	4400	48683
1658	4403	48679
1659	4405	48671
1660	4407	48664
1661	4409	48658
1662	4412	48650
1663	4413	48634
1664	4415	48625
1665	4418	48621
1666	4420	48614
1667	4422	48603
1668	4424	48591
1669	4426	48582
1670	4428	48574
1671	4430	48565
1672	4433	48563
1673	4435	48556
1674	4437	48547
1675	4439	48537
1676	4441	48530
1677	4443	48520
1678	4445	48510
1679	4447	48502
1680	4449	48493
1681	4451	48483
1682	4453	48474
1683	4456	48471
1684	4458	48463
1685	4461	48457
1686	4463	48449
1687	4465	48441
1688	4467	48436
1689	4470	48430
1690	4472	48429
1691	4475	48424
1692	4477	48416
1693	4479	48407
1694	4481	48401
1695	4484	48396
1696	4487	48394
1697	4489	48388
